Part Guid	Part Name	Assembly	Full Assembly Name	Drawing	Drawing Path	Stock Name	Material	Manufacturer	Finishes	Insulations	TCG	LCG	VCG	Length	Length with Green	Nest	Nest Drawing	Nominal Size	Weight	Article Number	Spool Name	Description	Area	Branch	Stock Type	System	SpoolGUID	PRIMARY AssemblyGUID
571620f3-2521-471e-9c50-ecf6c6109bb0	P-12354	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	623_U01_Heating water	Units\\U01\\Piping\\623_U01_Heating water.dwg	PIPE-15,0x1,0-WICU	Copper Cu	MISC			2103	46378	6688	238	238	N/A	N/A	12 mm	0.093	N/A	N/A	N/A	N/A	623-HS01	N/A	623	NULL	dac3d286-ab37-4023-9a85-5cb778534578
571b7953-88c3-4538-8d9e-30926fbfadd2	P-13285	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	623_U01_Heating water	Units\\U01\\Piping\\623_U01_Heating water.dwg	ELBOW-90-2416-15,0x1,0-VIEGA	Copper Cu	VIEGA			2170	40869	3905	72	N/A	N/A	N/A	12 mm	0.03	N/A	N/A	N/A	N/A	623-HS01	N/A	623	NULL	dac3d286-ab37-4023-9a85-5cb778534578
571c6b08-4bc5-45f6-8c9c-ff3769a66c69	SSI-0206-P19-P02	P19	PROJECT/U02/0206/0206-ES01/0206-ES02/P19	U02_FR59	Units\\U02\\Structure\\Frame\\U02_FR59.dwg	PL08	Steel Gr. A	ACME		N/A	2004	35658	4006	N/A	N/A	U02_PL08-NT002	U02_PL08	N/A	5.214	N/A	N/A	Bhd Fr.59 Center	83028	N/A	N/A	N/A	NULL	bd713dcb-bf53-43ba-b001-ce030c3bbf4e
5725ca51-6a5b-4b72-8ed3-234f3b1f22d8	SSI-0201-P02-P01	P02	PROJECT/U02/0201/0201-ES07/P02	U02_FR47	Units\\U02\\Structure\\Frame\\U02_FR47.dwg	PL09	Steel Gr. A	ACME		N/A	2974	28204	1066	N/A	N/A	U02_PL09-NT033	U02_PL09	N/A	502.404	N/A	N/A	Floor Fr,47 Port	7111192	N/A	N/A	N/A	NULL	21b76ce0-d76c-4cec-8e49-106969975a8b
572746e0-3282-4c0f-97fd-8e4bfacf6178	P-11989	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	623_U02_Heating water	Units\\U02\\Piping\\623_U02_Heating water.dwg	PIPE-35,0x1,5-WICU	Copper Cu	MISC			-1154	32726	3440	3150	3150	N/A	N/A	32 mm	4.409	N/A	N/A	N/A	N/A	623-HS01	N/A	623	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
572d06b1-64f9-426e-a336-8ae544100797	P-115	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	542_U02_Freshwater cooling auxiliaries	Units\\U02\\Piping\\542_U02_Freshwater cooling auxiliaries.dwg	ELBOW-90-3-139,7x4,0-St 37,0	Steel St 37.0	MISC			-620	29186	1520	298	N/A	N/A	N/A	125 mm	4	N/A	N/A	N/A	N/A	542-02-FC07	N/A	542-02	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
573abccd-3047-4081-9787-9e1aba2fb276	SSI-0101-P33-P01	P33	PROJECT/U01/0101/0101-ES15/0101-ES14/0101-ES11/0101-ES10/P33	U01_FR78	Units\\U01\\Structure\\Frame\\U01_FR78.dwg	PL11	Steel Gr. A	ACME		N/A	673	46794	404	N/A	N/A	U01_PL11-NT002	U01_PL11	N/A	83.392	N/A	N/A	Floor Fr.78 (P)	965746	N/A	N/A	N/A	NULL	7c49aa7c-4fcc-4950-a1ee-d4e1483467be
573e39cb-be18-4f4a-9ae5-4dac8a3197ca	P-4325	SPOOLS	PROJECT/U02/SPools	522_U02_Fuel oil filling transfer & overflow system	Units\\U02\\Piping\\522_U02_Fuel oil filling transfer & overflow system.dwg	RED-114,3x6,3-88,9x4,5-St 37.0	Steel St 37.0	MISC			-450	32420	2167	100	N/A	N/A	N/A	100 mm - 80 mm	1.5	N/A	522-FO02-006	N/A	N/A	522-FO02	N/A	522	64582a65-5758-4b07-bec5-5da06425f2e3	2433574f-8db7-42e8-9a6a-1fa541a15d2f
5748f852-abc8-4f76-83d8-ae9911d0949e	P-2355	Unassigned Pipe	PROJECT/U02/Unassigned Pipe	542_U02_Freshwater cooling auxiliaries	Units\\U02\\Piping\\542_U02_Freshwater cooling auxiliaries.dwg	PEN-159,0x8,8-L100-ST37.2	Steel galv	DEFAULT			-620	29588	1805	100	100	N/A	N/A	150 mm	3.26	N/A	N/A	N/A	N/A	Deck penetrations TTD	N/A	PENETRATIONS	NULL	e6191842-d6c2-4843-924a-0d2d26e7b927
574a3ab4-9c7b-4a60-a9b8-eb6bb3d1146e	P-13401	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	632_U02_Sanitary fresh water TTD	Units\\U02\\Piping\\632_U02_Sanitary fresh water TTD.dwg	ELBOW-45-2426-22,0x1,0-VIEGA	Copper Cu	VIEGA		20mm	-4211	35325	3619	67	N/A	N/A	N/A	20 mm	0.04	N/A	N/A	N/A	N/A	632-FC01	N/A	632	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
5766f03b-675f-4deb-9730-26acf99c6cce	PEN-087-Pipe	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	Penetration	Penetration	PEN-88,9x3,2-L160-ST37.2	Steel galv	DEFAULT			5690	46930	6704	167	167	N/A	N/A	80 mm	1.129	N/A	N/A	N/A	N/A	PENETRATION	N/A	PENETRATION	NULL	dac3d286-ab37-4023-9a85-5cb778534578
5768dd5f-d815-4259-865c-a2aa89ecbfc5	SSI-0203-G06-P06	G06	PROJECT/U02/0203/0203-ES08/0203-ES07/0203-ES06/G06	U02_FR64	Units\\U02\\Structure\\Frame\\U02_FR64.dwg	PL07	Steel Gr. A	ACME		N/A	-4601	38396	3911	N/A	N/A	U02_PL07-NT004	U02_PL07	N/A	1.723	N/A	N/A	Girder Fr.52 Stbd O'bd	31352	N/A	N/A	N/A	NULL	e928ec3c-db2e-4a4d-b683-f1fe2a2ff9ba
5775682d-4dca-4a02-a81c-40fb5c84141f	P-3975	Unassigned Pipe	PROJECT/U02/Unassigned Pipe	641_U02_Bilge and ballast	Units\\U02\\Piping\\641_U02_Bilge and ballast.dwg	BFY-EVBS-MISC-DN125-WAFER	Cast iron GG 25	MISC			-5478	31728	2200	N/A	N/A	N/A	N/A	125 mm	8	N/A	N/A	N/A	N/A	641-BL01	N/A	641	NULL	e6191842-d6c2-4843-924a-0d2d26e7b927
577aa93a-7613-4329-a270-e1ac2da22f2a	P-926	PIPING	PROJECT/U01/PIPING	632_U01_Sanitary fresh water TD	Units\\U01\\Piping\\632_U01_Sanitary fresh water TD.dwg	ELBOW-45-2426-18,0x1,0-VIEGA	Copper Cu	VIEGA		20mm	2771	43920	6416	61	N/A	N/A	N/A	15 mm	0.03	N/A	632-FC01-018	N/A	N/A	632-FC01	N/A	632	f5800c9a-18b6-43c5-9161-b000d5961b8a	21ded010-51d2-4718-967b-9b31beef1228
578186dc-c659-4a86-b69a-1f2072752b83	P-1060	SPOOLS	PROJECT/U02/SPools	522_U02_Fuel oil filling transfer & overflow system	Units\\U02\\Piping\\522_U02_Fuel oil filling transfer & overflow system.dwg	PIPE-W-60,3x2,3-St 37.0	Steel St 37.0	MISC			112	28222	2403	52	52	N/A	N/A	50 mm	0.171	N/A	522-FO10-010	N/A	N/A	522-FO10	N/A	522	7bbf0f89-7ff3-4c9d-a1d1-5da07b26f51e	2433574f-8db7-42e8-9a6a-1fa541a15d2f
578a2ac5-1b33-4473-93f8-b1268081f714	P-3001	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	641_U02_Bilge and ballast	Units\\U02\\Piping\\641_U02_Bilge and ballast.dwg	FLANGE-80x88,9-RSt 37-2	Steel RSt 37-2	MISC			-900	28950	1948	20	N/A	N/A	N/A	80 mm	3.79	N/A	N/A	N/A	N/A	641-BL06	N/A	641	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
578a3451-eec2-4cf9-ae4d-2e55419c702d	P-4233	Unassigned Pipe	PROJECT/U02/Unassigned Pipe	615_U02_Chilled water	Units\\U02\\Piping\\615_U02_Chilled water.dwg	BFY-EVBS-MISC-526282-DN100-WAFER	Cast iron GG 25	MISC		20mm	2984	26910	4946	N/A	N/A	N/A	N/A	100 mm	6.1	N/A	N/A	N/A	N/A	CR01	N/A	615	NULL	e6191842-d6c2-4843-924a-0d2d26e7b927
5798cd20-f612-412a-ad7d-b66d09a1c88e	P-8549	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	672_U02_Black and grey water TD	Units\\U02\\Piping\\672_U02_Black and grey water TD.dwg	ELBOW-SR-90-53x1,5-STgalv-LORO-X	Steel galv	LOROWERK			-3846	30244	6458	167	N/A	N/A	N/A	50 mm	0.4	N/A	N/A	N/A	N/A	672-GW01	N/A	672	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
57ac473a-c942-454e-9fcc-2c9184d8cd53	K6-10-7	G04	PROJECT/U02/0204/0204-ES05/0204-ES04/0204-ES02/G04	U02_FR50	Units\\U02\\Structure\\Frame\\U02_FR50.dwg	PL07	Steel Gr. A	ACME		N/A	5063	29996	6537	N/A	N/A	U02_PL07-NT003	U02_PL07	N/A	0.97	N/A	N/A	Girder 5000 Port (Aft)	17650	N/A	N/A	N/A	NULL	fa25b4dd-8a14-4312-a617-63621bdd017e
57b001f2-cd38-4a2b-aad8-341f7860e847	P-8329	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	542_U02_Freshwater cooling auxiliaries	Units\\U02\\Piping\\542_U02_Freshwater cooling auxiliaries.dwg	PIPE-168,3x4,5-St 37,0	Steel St 37.0	MISC			4608	29588	3666	100	100	N/A	N/A	150 mm	1.82	N/A	N/A	N/A	N/A	542-02-FC01	N/A	542-02	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
57b8788d-cbd4-4708-827b-d78b8556c9d0	L3-1-7	P05	PROJECT/U01/0104/0104-ES05/0104-ES04/0104-ES03/0104-ES02/P05	U01_L5000 PS	Units\\U01\\Structure\\LngBhd\\U01_L5000 PS.dwg	PL07	Steel Gr. A	ACME		N/A	5004	39039	6645	N/A	N/A	U01_PL07-NT016	U01_PL07	N/A	0.175	N/A	N/A	Gdr 5000 ocl (P)	3178	N/A	N/A	N/A	NULL	66372092-2598-4ace-a820-6cc8cac43b35
57cc544e-a00f-4475-9462-9ebf68591740	P-8651	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	632_U02_Sanitary fresh water TD	Units\\U02\\Piping\\632_U02_Sanitary fresh water TD.dwg	PIPE-22,0x1,0-WICU	Copper Cu	MISC		20mm	-4191	31746	6500	2763	2763	N/A	N/A	20 mm	1.63	N/A	N/A	N/A	N/A	632-FH01	N/A	632	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
57d802c0-bc76-4b23-a79f-940a6b150246	P-1726	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	615_U02_Chilled water	Units\\U02\\Piping\\615_U02_Chilled water.dwg	PIPE-22,0x1,0-WICU	Copper Cu	MISC		20mm	-6371	37999	5460	1185	1185	N/A	N/A	20 mm	0.699	N/A	N/A	N/A	N/A	CR01	N/A	615	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
57e7a940-664c-4f67-90cd-7250ba6335ee	P-3837	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	615_U01_Chilled water	Units\\U01\\Piping\\615_U01_Chilled water.dwg	ELBOW-90-2416-18,0x1,0-VIEGA	Copper Cu	VIEGA		20mm	-5221	48236	6417	79	N/A	N/A	N/A	15 mm	0.04	N/A	N/A	N/A	N/A	CR01	N/A	615	NULL	dac3d286-ab37-4023-9a85-5cb778534578
57eb8ab1-45e2-412b-aaa8-d71aa5e064a6	P-10357	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	632_U02_Sanitary fresh water TTD	Units\\U02\\Piping\\632_U02_Sanitary fresh water TTD.dwg	PIPE-SANPRESS-76,1x2,0-1.4401	Stainless Steel 1.4401	VIEGA		20mm	2132	35058	3255	129	129	N/A	N/A	65 mm	0.525	N/A	N/A	N/A	N/A	632-FF01	N/A	632	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
57ed9654-337b-42df-ab6e-935fd8ecbe55	SSI-0106-P01-S18	P01	PROJECT/U01/0106/0106-ES10/0106-ES09/0106-ES08/0106-ES07/0106-ES04/0106-ES03/0106-ES02/0106-ES01/P01	U01_TWD 4100	Units\\U01\\Structure\\Deck\\U01_TWD 4100.dwg	HP140x8	Steel Gr. A	ACME		N/A	2111	48606	4019	1600	1600	HP140x8-047	N/A	N/A	17.048	N/A	N/A	 Deck CL	N/A	N/A	Bulb Flat	N/A	NULL	bef2cbb3-ded3-4455-bf91-6cc8cf79f2e2
57f7e3dc-4d37-46c0-8d49-a4114471f4e1	COUPLING-MISC-D88.9-075	Unassigned Equipment	PROJECT/U02/Unassigned Equipment	641_U02_Bilge and ballast	Units\\U02\\Piping\\641_U02_Bilge and ballast.dwg	COUPLING-MISC-D88.9	N/A	MISC			-1750	36350	1597	N/A	N/A	N/A	N/A	N/A	1.6	N/A	N/A	N/A	N/A	N/A	N/A	N/A	NULL	7750d9dd-79a0-4346-9a01-e543081373d8
5803eded-2e2b-4fb5-93a9-b137081beec6	P-7797	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	672_U01_Black and grey water TTD	Units\\U01\\Piping\\672_U01_Black and grey water TTD.dwg	TEE-87-73X73X1,6-STgalv-LORO-X	Steel galv	LOROWERK			898	40709	3600	N/A	N/A	N/A	N/A	70 mm	0.9	N/A	N/A	N/A	N/A	672-GW05	N/A	672	NULL	dac3d286-ab37-4023-9a85-5cb778534578
580ac37e-8d1b-421c-887a-15248e181051	SSI-0200-G13-P01	G13	PROJECT/U02/0200/0200-ES07/0200-ES06/G13	U02_FR61	Units\\U02\\Structure\\Frame\\U02_FR61.dwg	PL11	Steel Gr. A	ACME		N/A	-3496	36594	836	N/A	N/A	U02_PL11-NT007	U02_PL11	N/A	106.526	N/A	N/A	Bottom Brkt Fr.61 Stbd O'bd	1233648	N/A	N/A	N/A	NULL	db739bb5-b771-43c7-be3a-f29c154159d4
581bbc8b-e075-43b8-9446-9b97011ebf9b	DUCT 250x80-016	Unspooled HVAC	PROJECT/U01/Unspooled HVAC	610_U01_Air condition and ventilation_TD	Units\\U01\\HVAC\\610_U01_Air condition and ventilation_TD.dwg	DUCT 250x80	Steel galv	MISC			1994	45900	6550	100	100	N/A	N/A	N/A	0.984	N/A	N/A	N/A	N/A	AC1 / 102	N/A	612	NULL	f2b7e1a0-d71f-4a6b-b56f-0becf08faaaa
581e6b51-bc9f-476c-87e1-382c3a77c6c8	COUPLING-MISC-D88.9-074	Unassigned Equipment	PROJECT/U02/Unassigned Equipment	641_U02_Bilge and ballast	Units\\U02\\Piping\\641_U02_Bilge and ballast.dwg	COUPLING-MISC-D88.9	N/A	MISC			-1750	37860	1015	N/A	N/A	N/A	N/A	N/A	1.6	N/A	N/A	N/A	N/A	N/A	N/A	N/A	NULL	7750d9dd-79a0-4346-9a01-e543081373d8
58203dec-0f74-418b-b1a2-fdd4d987c184	SSI-0205-P02-S06	P02	PROJECT/U02/0205/0205-ES05/0205-ES04/0205-ES02/0205-ES01/P02	U02_MD 6700	Units\\U02\\Structure\\Deck\\U02_MD 6700.dwg	HP100x7	Steel Gr. A	ACME		N/A	-5622	38406	6640	2200	2200	HP100x7-046	N/A	N/A	14.531	N/A	N/A	Main Deck Stbd	N/A	N/A	Bulb Flat	N/A	NULL	cb0b6ca9-13a8-416e-83c2-f20312591517
582b3529-ac8f-4811-a53c-91bf0afceb28	SSI-0107-P01-S09	P01	PROJECT/U01/0107/0107-ES06/0107-ES05/0107-ES04/0107-ES03/0107-ES02/0107-ES01/P01	U01_MD 6700	Units\\U01\\Structure\\Deck\\U01_MD 6700.dwg	HP100x7	Steel Gr. A	ACME		N/A	2148	41995	6641	4281	4281	HP100x7-088	N/A	N/A	29.208	N/A	N/A	Deck CL	N/A	N/A	Bulb Flat	N/A	NULL	d474444a-6ce2-4af0-bb49-6cc8d32167f4
582eea13-1aa1-49f0-90e2-4304e5076a12	De Dietrich-002	Unassigned Equipment	PROJECT/U02/Unassigned Equipment	550_U02_Exhaust system	Units\\U02\\Piping\\550_U02_Exhaust system.dwg	De Dietrich	N/A	DEFAULT			-3544	33387	5207	N/A	N/A	N/A	N/A	N/A	2238	N/A	N/A	N/A	N/A	N/A	N/A	N/A	NULL	7750d9dd-79a0-4346-9a01-e543081373d8
5833296c-c8e6-4b2b-bcee-3d3bc23e8ad7	COUPLING-MISC-D57-008	Unassigned Equipment	PROJECT/U02/Unassigned Equipment	672_U02_Black and grey water TTD	Units\\U02\\Piping\\672_U02_Black and grey water TTD.dwg	COUPLING-MISC-D57	N/A	MISC			1160	35733	3907	N/A	N/A	N/A	N/A	N/A	0.7	N/A	N/A	N/A	N/A	N/A	N/A	N/A	NULL	7750d9dd-79a0-4346-9a01-e543081373d8
5834ead1-3351-492c-b8b3-9d6620714905	P-13128	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	623_U02_Heating water	Units\\U02\\Piping\\623_U02_Heating water.dwg	PIPE-42,0x1,5-WICU	Copper Cu	MISC			-4709	35125	4693	72	72	N/A	N/A	40 mm	0.122	N/A	N/A	N/A	N/A	623-HR01	N/A	623	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
583c23ac-2b1e-4abd-88e7-cc53989a91e3	SSI-0201-G61-P01	G61	PROJECT/U02/0201/0201-ES05/G61	U02_FR48	Units\\U02\\Structure\\Frame\\U02_FR48.dwg	PL12	Steel Gr. A	ACME		N/A	0	28806	265	N/A	N/A	U02_PL12-NT003	U02_PL12	N/A	66.42	N/A	N/A	Bottom Girder CL Fr.48,52,56	705135	N/A	N/A	N/A	NULL	509fa958-d0e7-46af-9124-4090a46c85e1
58427aac-4d5b-4a9c-b07c-ff2f330514f1	SSI-0206-P19-S01	P19	PROJECT/U02/0206/0206-ES01/0206-ES02/P19	U02_FR59	Units\\U02\\Structure\\Frame\\U02_FR59.dwg	HP160x8	Steel Gr. A	ACME		N/A	-1023	35495	2992	2180	2180	HP160x8-007	N/A	N/A	27.682	N/A	N/A	Bhd Fr.59 Center	N/A	N/A	Bulb Flat	N/A	NULL	bd713dcb-bf53-43ba-b001-ce030c3bbf4e
5844e052-d73f-4547-b22d-2ea00fa2f5c0	SSI-0103-P02-S14	P02	PROJECT/U01/0103/0103-ES06/0103-ES05/0103-ES04/0103-ES03/0103-ES02/0103-ES01/P02	U01_TWD 4100	Units\\U01\\Structure\\Deck\\U01_TWD 4100.dwg	HP140x8	Steel Gr. A	ACME		N/A	-3325	48007	4013	948	948	HP140x8-048	N/A	N/A	9.199	N/A	N/A	Tween Dk	N/A	N/A	Bulb Flat	N/A	NULL	cd05120a-d738-4b6f-b980-90b3175f7ff8
584703a9-242c-4632-acc1-d8493265b293	P-7277	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	542_U02_Freshwater cooling auxiliaries	Units\\U02\\Piping\\542_U02_Freshwater cooling auxiliaries.dwg	FLANGE-150x168,3-RSt 37-2	Steel RSt 37-2	MISC			5112	30749	1993	22	N/A	N/A	N/A	150 mm	6.57	N/A	N/A	N/A	N/A	542-02-FC01	N/A	542-02	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
584b63f7-d586-4389-babe-d58e35f17f30	P-3625	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	542_U02_Freshwater cooling auxiliaries	Units\\U02\\Piping\\542_U02_Freshwater cooling auxiliaries.dwg	ELBOW-90-3-139,7x4,0-St 37,0	Steel St 37.0	MISC			-2044	29820	2044	298	N/A	N/A	N/A	125 mm	4	N/A	N/A	N/A	N/A	542-02-FC02	N/A	542-02	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
586372dd-9fae-480f-9f73-7b30a908400e	P-1191	Unassigned Pipe	PROJECT/U01/Unassigned Pipe	672_U01_Black and grey water TTD	Units\\U01\\Piping\\672_U01_Black and grey water TTD.dwg	BALL-MISC-149302-DN80-FL	Cast iron GG 25	MISC			919	39454	2990	N/A	N/A	N/A	N/A	80 mm	16	N/A	N/A	N/A	N/A	672-GW05	N/A	672	NULL	d04934be-33a4-4ec3-9f33-817b56c1b870
586469aa-3615-4b2d-ab1f-069b39876f87	P-13040	Unassigned Pipe	PROJECT/U02/Unassigned Pipe	623_U02_Heating water	Units\\U02\\Piping\\623_U02_Heating water.dwg	BALL-MISC-512004-DN32-FSCRW	Brass Ms	MISC			-4602	35125	5494	N/A	N/A	N/A	N/A	32 mm	1.14	N/A	N/A	N/A	N/A	623-HS01	N/A	623	NULL	e6191842-d6c2-4843-924a-0d2d26e7b927
5865c90a-1491-4b34-ab97-90a6fec07263	P-3518	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	632_U02_Sanitary fresh water TTD	Units\\U02\\Piping\\632_U02_Sanitary fresh water TTD.dwg	ELBOW-90-SANPRESS-2316-D42,0-1.4401	Stainless Steel 1.4401	VIEGA		20mm	4634	35245	2018	184	N/A	N/A	N/A	40 mm	0.329	N/A	N/A	N/A	N/A	632-FC01	N/A	632	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
5871b303-228f-4a71-9b54-6ce6ec91ad01	SSI-0101-P48-P02	P48	PROJECT/U01/0101/0101-ES15/0101-ES14/0101-ES11/0101-ES09/0101-ES08/0101-ES06/0101-ES05/P48	U01_FR66	Units\\U01\\Structure\\Frame\\U01_FR66.dwg	PL11	Steel Gr. A	ACME		N/A	-2622	39594	1259	N/A	N/A	U01_PL11-NT001	U01_PL11	N/A	4.773	N/A	N/A	Outbd Bracket Fr.66 (S)	55279	N/A	N/A	N/A	NULL	ca949783-ac35-4cf6-bb23-71ad4bb9eedd
5873a62e-ff22-4652-b02e-2d8a2365df41	SSI-0204-P06-P02	P06	PROJECT/U02/0204/0204-ES05/0204-ES04/0204-ES03/P06	U02_D 5850	Units\\U02\\Structure\\Deck\\U02_D 5850.dwg	PL08	Steel Gr. A	ACME		N/A	6781	30622	5854	N/A	N/A	U02_PL08-NT003	U02_PL08	N/A	1.381	N/A	N/A	Tank Assy	21998	N/A	N/A	N/A	NULL	0e2f02e4-57ad-4e63-aa0c-7fb85ea3d76b
587a9233-d99b-41ed-a755-3ab0af8d0063	P-6498	VENT	PROJECT/U02/VENT	122_U02_Vent filling and sounding pipes	Units\\U02\\Piping\\122_U02_Vent filling and sounding pipes.dwg	FLANGE-100x114,3-RSt 37-2	Steel RSt 37-2	MISC			1290	39150	1584	20	N/A	N/A	N/A	100 mm	4.03	N/A	122-VE-001	N/A	N/A	122-VE	N/A	122	b31dd67c-3baa-4dd4-90e2-19ed910f55f2	c0d4af8f-be02-465c-8b54-9f002b30c1c6
588983f2-e3f9-464f-9efc-36c9367e0e28	P-1607	SPOOLS	PROJECT/U02/SPools	522_U02_Fuel oil filling transfer & overflow system	Units\\U02\\Piping\\522_U02_Fuel oil filling transfer & overflow system.dwg	PIPE-W-60,3x2,3-St 37.0	Steel St 37.0	MISC			44	28700	2469	504	504	N/A	N/A	50 mm	1.658	N/A	522-FO10-007	N/A	N/A	522-FO10	N/A	522	5785f4e4-91d6-4c3f-ae9e-5da07670fc85	2433574f-8db7-42e8-9a6a-1fa541a15d2f
588e9755-1577-47ce-90a6-5f9519e47d36	HNGR-U02-0043	Unassigned Cable Supports	PROJECT/U02/Unassigned Cable Supports	U02_Wireway_2540-4100	Units\\U02\\Electrical\\Wireway\\U02_Wireway_2540-4100.dwg	9P-55009-22SH+24	N/A	N/A	N/A	N/A	-636	35890	3647	N/A	N/A	N/A	N/A	N/A	0	N/A	N/A	N/A	N/A	N/A	Tray Support	N/A	NULL	5be1cd84-029b-4dee-b22f-eefed6b56ea4
58aa2a1a-7b0c-4ade-a5c2-c27d1c8ab2b8	P-9928	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	672_U01_Black and grey water TD	Units\\U01\\Piping\\672_U01_Black and grey water TD.dwg	PIPE-88,9x2,0-1,4571	Stainless Steel 1.4571	MISC			-351	39800	6497	100	100	N/A	N/A	80 mm	0.429	N/A	N/A	N/A	N/A	672-GW11	N/A	672	NULL	dac3d286-ab37-4023-9a85-5cb778534578
58af93eb-ea89-4769-9ee9-dbe50041779c	P-7465	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	623_U02_Heating water	Units\\U02\\Piping\\623_U02_Heating water.dwg	ELBOW-45-2426-28,0x1,5-VIEGA	Copper Cu	VIEGA			-6608	37986	6251	75	N/A	N/A	N/A	25 mm	0.09	N/A	N/A	N/A	N/A	623-HS01	N/A	623	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
58c2da2d-d21d-4690-9a16-cef458ee5dd6	DUCT 250x160-004	Unspooled HVAC	PROJECT/U02/Unspooled HVAC	610_U02_Air condition and ventilation_TD	Units\\U02\\HVAC\\610_U02_Air condition and ventilation_TD.dwg	DUCT 250x160	Steel galv	MISC			-2355	36900	6488	290	290	N/A	N/A	N/A	2.079	N/A	N/A	N/A	N/A	AC1 / 101	N/A	612	NULL	b2e8329a-f427-4a7c-9005-b5204b958710
58cde378-b87a-4976-865e-6e5dd920f04c	SSI-0207-G08-P05	G08	PROJECT/U02/0207/0207-ES07/0207-ES06/0207-ES05/0207-ES04/G08	U02_FR50	Units\\U02\\Structure\\Frame\\U02_FR50.dwg	PL07	Steel Gr. A	ACME		N/A	71	29996	6545	N/A	N/A	U02_PL07-NT004	U02_PL07	N/A	1.795	N/A	N/A	Girder CL Aft	32658	N/A	N/A	N/A	NULL	5464e029-fe08-4e7e-9503-f1feac5c3afe
58d60a87-d85d-4146-a94f-ef50ea7ed244	SSI-0105-P10-P05	P10	PROJECT/U01/0105/0105-ES06/0105-ES05/0105-ES03/P10	U01_FR70	Units\\U01\\Structure\\Frame\\U01_FR70.dwg	PL10	Steel Gr. A	ACME		N/A	-6644	42076	6479	N/A	N/A	U01_PL10-NT001	U01_PL10	N/A	1.363	N/A	N/A	Bhd Fr.70 (S)	17371	N/A	N/A	N/A	NULL	096f0c55-9f41-46c6-b643-3d0aa057c878
58ef3d14-f284-4e77-a6d6-e38d3d7c62a6	K1-102-7	P03	PROJECT/U01/0107/0107-ES06/0107-ES05/P03	U01_FR75	Units\\U01\\Structure\\Frame\\U01_FR75.dwg	PL07	Steel Gr. A	ACME		N/A	650	44996	6530	N/A	N/A	U01_PL07-NT019	U01_PL07	N/A	1.572	N/A	N/A	Bhd 500 (P)	28605	N/A	N/A	N/A	NULL	c576c6e9-368a-4fa9-ac13-6cc8d37cd0bb
58f658d8-efe1-4572-b8d8-636e5c023e15	P-2743	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	632_U02_Sanitary fresh water TTD	Units\\U02\\Piping\\632_U02_Sanitary fresh water TTD.dwg	THRD-MT-SANPRESS-2365-35xG11/4-1.4401	Stainless Steel 1.4401	VIEGA		20mm	4474	35245	2159	88	N/A	N/A	N/A	32 mm	0.16	N/A	N/A	N/A	N/A	632-FC01	N/A	632	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
58fc3aa9-1876-4c9b-b8c8-a2bf92e99cd3	P-2793	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	641_U02_Bilge and ballast	Units\\U02\\Piping\\641_U02_Bilge and ballast.dwg	PIPE-W-76,1x3,6-ST37.0	Steel St 37.0	MISC			-13	35047	1952	807	807	N/A	N/A	65 mm	5.196	N/A	N/A	N/A	N/A	641-BL05	N/A	641	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
